batter,Name,launch_angle,launch_speed,bat_speed,release_speed,squared_up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640492,Jose Azocar,21,81.6,75.8908,73.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543510,James McCann,-25,86,67.4496,94.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572191,Michael A. Taylor,4,108.9,75.5909,80.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595281,Kevin Kiermaier,38,87.8,61.2128,80.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664728,Kyle Isbel,-10,106.3,70.2303,95.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650402,Gleyber Torres,16,82.7,67.3723,84.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571657,Kyle Farmer,-29,59.1,65.4245,84.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657041,Lane Thomas,54,92.2,75.0898,88.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641857,Ryan McMahon,7,105.5,74.5437,86.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664874,Seby Zavala,6,90.9,64.386,77.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621493,Taylor Ward,31,102.4,72.9504,81.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677800,Wilyer Abreu,9,102.9,75.3326,83.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606466,Ketel Marte,29,89.8,78.9391,94.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605113,Nick Ahmed,-28,81.4,69.3872,96.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592273,Brandon Drury,23,88.4,72.8455,87.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514888,Jose Altuve,49,90.3,70.3281,92.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687363,Victor Scott,22,85.2,71.04,92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621493,Taylor Ward,36,88.5,72.3922,86.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545361,Mike Trout,44,88.1,77.0636,90.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682928,CJ Abrams,10,109.9,77.835,90.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666023,Freddy Fermin,0,94.5,67.8993,94.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649966,Luis Urias,11,69.8,67.229,90.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687401,Joey Ortiz,-11,84.2,57.0466,84.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665926,Andres Gimenez,2,91.8,66.6855,94.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669224,Austin Wells,53,82.4,69.9486,93.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680757,Steven Kwan,31,62.9,60.4645,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672386,Alejandro Kirk,31,89.1,57.9377,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624428,Adam Frazier,-16,83.3,70.629,93.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663743,Nick Fortes,35,70.5,59.3961,92.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453568,Charlie Blackmon,6,104.6,70.5913,87.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641680,Jonah Heim,42,72.9,64.7666,92.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571771,Enrique Hernandez,-1,80.9,74.6824,86.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572138,Jon Singleton,-20,74.3,67.377,90.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673237,Yainer Diaz,-47,85.7,75.054,94.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683737,Michael Busch,22,88,60.8558,84.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665161,Jeremy Pena,4,100.1,71.9722,81.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669016,Brandon Marsh,17,96.6,73.1673,94.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676609,Jose Caballero,35,66.9,68.1462,96.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624503,Nick Gordon,-1,93.8,63.2696,95.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605361,Nick Martini,-19,64,67.1576,91.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680779,Henry Davis,71,77.1,76.1043,89.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672275,Patrick Bailey,31,99.9,69.6571,89.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664034,Ty France,-5,92.3,72.0425,89.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673548,Seiya Suzuki,8,82.9,73.9536,85.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571466,Tucker Barnhart,11,101.6,67.4569,95.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596142,Gary Sanchez,42,76.3,63.5432,78.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543305,Aaron Hicks,-64,50.8,61.3068,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662139,Daulton Varsho,28,77.7,72.5811,91.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678489,Jorge Barrosa,-4,88.4,57.077,82.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596142,Gary Sanchez,-10,63.8,62.9841,83.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671277,Luis Garcia,25,102.2,73.2801,90.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621020,Dansby Swanson,15,101.6,66.0852,92.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623912,Harold Ramirez,-49,79.7,63.7353,96.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677649,Ezequiel Duran,31,89.7,61.5837,91,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541645,Avisail Garcia,-6,93.6,59.9958,95.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664761,Alec Bohm,19,96.7,69.5956,86.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641598,Mitch Garver,46,67.8,68.494,77.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571657,Kyle Farmer,-12,64.7,73.2761,85.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694384,Nolan Schanuel,34,88.7,62.0448,75.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678882,Ceddanne Rafaela,63,85.3,69.6157,90.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683011,Anthony Volpe,52,83.7,74.9415,86.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666971,Lourdes Gurriel Jr.,11,72.6,64.5467,87.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669701,Josh Smith,36,97.9,75.9951,87.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677942,Blaze Alexander,23,110.6,77.8753,95.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676801,Chas McCormick,28,73.9,69.1034,92.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677587,Brayan Rocchio,10,100,67.4204,93,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669004,MJ Melendez,18,95.3,73.8516,95.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686217,Sal Frelick,-71,43.7,31.6809,83.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621020,Dansby Swanson,-25,77,61.8263,96.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664913,Seth Brown,22,91.9,74.3725,88.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650559,Bryan De La Cruz,4,105.3,73.6696,97.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457759,Justin Turner,34,75.8,60.0865,81.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666135,Alex Kirilloff,19,103.6,73.4845,82.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807799,Masataka Yoshida,45,87.1,69.3746,82.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592273,Brandon Drury,-31,87.6,68.5984,94.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664314,Estevan Florial,-43,72.3,70.3379,83.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678554,Curtis Mead,-5,50.4,47.9047,82.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572138,Jon Singleton,23,89.7,70.11,93.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686217,Sal Frelick,25,84.1,66.9938,95.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518692,Freddie Freeman,40,77.7,68.507,78.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592696,Eddie Rosario,-21,71.3,72.7437,79.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521692,Salvador Perez,55,97.3,74.2026,95.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669261,Jack Suwinski,26,34.9,57.7929,97.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649966,Luis Urias,31,71.8,70.421,96.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608070,Jose Ramirez,59,92,72.0901,89.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521692,Salvador Perez,37,63.1,65.844,83.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680777,Ryan Jeffers,16,111.2,79.5223,92.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665804,Miguel Amaya,18,71.9,72.591,94.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641313,Tim Anderson,-9,101.9,68.7151,94.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593160,Whit Merrifield,26,69.7,57.3625,86.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702358,LaVictor Lipscomb,73,83.8,76.6377,86.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571657,Kyle Farmer,-31,72.9,57.1284,87,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656555,Rhys Hoskins,-7,93.6,71.4126,95.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666624,Christopher Morel,-52,62.8,85.0465,84.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665862,Jazz Chisholm Jr.,0,94.6,73.0592,95.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676701,Alan Trejo,5,97.4,66.8184,95.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543760,Marcus Semien,8,94.1,66.5127,81.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663656,Kyle Tucker,22,100,71.756,94.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672356,Gabriel Arias,58,57.6,76.9935,94.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621020,Dansby Swanson,39,102.4,75.912,93.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680700,Richie Palacios,34,73.8,61.6634,88.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657077,Alex Verdugo,42,76.6,49.7522,89.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608369,Corey Seager,46,86.4,74.9326,88.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687263,Zach Neto,23,107.5,77.5769,90.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681807,David Fry,52,94.7,70.9524,81.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665750,Leody Taveras,-52,73.3,67.0449,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623993,Anthony Santander,-60,69.5,65.2987,86.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641584,Jake Fraley,52,82.7,77.9776,84.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669394,Jake Burger,79,69.7,65.7749,96.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642715,Willy Adames,39,70.8,74.5601,97.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670541,Yordan Alvarez,31,105.4,75.706,89.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665926,Andres Gimenez,21,92.4,71.0307,89.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660688,Keibert Ruiz,-21,100.4,68.8594,91.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656555,Rhys Hoskins,46,86.3,63.8209,86.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663611,Nick Madrigal,-20,87.3,70.8424,81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608336,Joey Gallo,34,109,77.6561,88.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686668,Brenton Doyle,-20,86.4,84.659,92.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605204,J.D. Davis,46,91.1,71.2979,82.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694192,Jackson Chourio,43,70.2,73.101,83.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669257,Will Smith,27,91.8,68.5368,94.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605137,Josh Bell,17,97.9,74.7836,95.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641857,Ryan McMahon,-4,91.4,68.8022,84.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553993,Eugenio Suarez,52,86.2,76.8869,96.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592518,Manny Machado,45,96.1,77.3619,90.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666176,Jo Adell,18,93,60.3979,93.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671213,Triston Casas,29,88.8,70.9225,81.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676609,Jose Caballero,38,100,75.3928,94.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669357,Nolan Gorman,16,74.8,74.6175,84.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680757,Steven Kwan,10,89.2,61.9826,90.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680777,Ryan Jeffers,21,74.5,68.4509,90.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668709,J.J. Bleday,33,73.2,66.5901,89.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467793,Carlos Santana,15,86.2,63.9413,93.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621043,Carlos Correa,40,103.2,79.9518,94.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686469,Vinnie Pasquantino,-30,98.5,63.4168,94.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543760,Marcus Semien,15,98.6,67.3692,93,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595281,Kevin Kiermaier,-14,100.9,65.6077,94.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678662,Ezequiel Tovar,24,102.8,70.9425,89.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671056,Ivan Herrera,17,93.1,70.3911,96.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605204,J.D. Davis,-7,83.2,66.2229,87.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641355,Cody Bellinger,-4,86.1,57.9661,80.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641680,Jonah Heim,9,98.8,69.8317,81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686527,Dominic Canzone,-17,97.3,73.2343,87.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643565,Mike Tauchman,-21,88.2,76.2641,97,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682998,Corbin Carroll,59,66.8,75.6043,96.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622534,Manuel Margot,-28,104.5,73.9367,93.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647351,Abraham Toro,-6,93.1,65.5302,92.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592518,Manny Machado,-55,51.5,59.8348,96.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650333,Luis Arraez,21,89.5,60.1631,96.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608841,Joey Meneses,-32,64.6,60.3706,90.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514888,Jose Altuve,27,105.4,73.5213,96.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669357,Nolan Gorman,19,102.4,69.4177,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650489,Willi Castro,16,108.2,74.4958,93.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681082,Bryson Stott,57,90.1,69.3607,92.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669911,Michael Toglia,-39,74.7,72.6127,90.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663538,Nico Hoerner,-23,60.8,65.1932,95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641355,Cody Bellinger,67,93.4,72.7432,92.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677587,Brayan Rocchio,-54,52.2,68.0759,88.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593428,Xander Bogaerts,-60,50.8,58.1828,78.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624415,Cavan Biggio,-16,85.3,53.9015,91.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596115,Trevor Story,13,83.6,75.973,86.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519203,Anthony Rizzo,17,74.2,68.1948,89.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571448,Nolan Arenado,-3,53.7,52.9595,80.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545361,Mike Trout,33,76.1,75.8145,95.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608324,Alex Bregman,80,85.1,71.4241,92.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664034,Ty France,-2,110.9,75.17,97.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641857,Ryan McMahon,-6,106.6,69.7263,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571657,Kyle Farmer,-19,71.7,62.7526,95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624424,Michael Conforto,39,99.9,75.5459,87.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666182,Bo Bichette,46,92.7,71.5711,77.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669261,Jack Suwinski,12,92.2,76.6758,83.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663624,Ryan Mountcastle,-49,73.4,70.7081,98.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680757,Steven Kwan,28,85.7,73.7574,76.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668709,J.J. Bleday,-6,97.4,70.4738,91.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592450,Aaron Judge,16,108.8,75.0144,93.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660271,Shohei Ohtani,24,105.6,74.3672,93.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686823,Will Brennan,-8,96.3,68.5889,83.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642708,Amed Rosario,-18,87.3,80.7454,80.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669911,Michael Toglia,54,95.4,73.3432,96.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666023,Freddy Fermin,1,94.3,81.9096,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624585,Jorge Soler,32,112,78.3451,95.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678489,Jorge Barrosa,15,67.6,67.2714,88.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664314,Estevan Florial,-44,59.1,70.9028,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665750,Leody Taveras,15,99.2,69.2614,91.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666134,Nolan Jones,-39,57.8,65.2267,83.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666971,Lourdes Gurriel Jr.,-16,72.1,77.1868,95.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669707,Jared Triolo,34,80.9,69.3823,84.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680777,Ryan Jeffers,39,103.2,69.8176,94.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663656,Kyle Tucker,14,97,84.8908,82.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668227,Randy Arozarena,51,85.4,72.8534,91.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673548,Seiya Suzuki,-20,84.6,65.5495,80.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650489,Willi Castro,-19,57.1,61.4989,87.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608324,Alex Bregman,-19,89.8,65.8183,92.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467793,Carlos Santana,-16,90.8,70.6185,93.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602104,Ramon Urias,49,80.9,51.4476,94.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663743,Nick Fortes,8,102.6,66.7711,96.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542932,Jon Berti,-3,80.4,62.4149,89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677587,Brayan Rocchio,24,89.2,66.5551,89.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664913,Seth Brown,17,73.8,72.32,89.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677649,Ezequiel Duran,17,99.2,73.2726,87,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680869,Zack Gelof,14,89.9,75.9543,82.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671213,Triston Casas,-11,76.2,74.4498,78.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592178,Kris Bryant,3,101.2,71.237,89.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502671,Paul Goldschmidt,1,104.7,76.5842,88.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663647,Ke'Bryan Hayes,-37,88.8,59.5077,90.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571771,Enrique Hernandez,-19,100.5,70.6228,81.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596146,Max Kepler,38,90.8,70.7928,95.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665489,Vladimir Guerrero Jr.,2,99.7,76.0523,77.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573262,Mike Yastrzemski,5,76.3,72.2866,84.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630105,Jake Cronenworth,51,90.5,64.7402,90.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623912,Harold Ramirez,13,89.9,69.1519,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592885,Christian Yelich,-17,71.5,75.8934,91.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665742,Juan Soto,13,106.6,71.9506,84.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453568,Charlie Blackmon,-55,70.1,68.1604,80.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650490,Yandy Diaz,55,85.2,71.053,82.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543510,James McCann,22,104.3,80.0106,82.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694671,Wyatt Langford,-20,88.4,74.265,91.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671056,Ivan Herrera,16,66.1,73.1326,91.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642715,Willy Adames,-1,67.4,70.0066,83.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686823,Will Brennan,-3,97.9,68.275,79.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680779,Henry Davis,-13,103.2,73.3283,95.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595777,Jurickson Profar,28,80.1,70.5855,87.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593934,Miguel Sano,34,103.7,81.0631,87.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605204,J.D. Davis,-5,74,61.9556,84.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646240,Rafael Devers,-42,76,75.6286,90.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547180,Bryce Harper,-48,64.6,71.8694,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683737,Michael Busch,-9,64,56.7265,80.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518692,Freddie Freeman,40,93,69.4946,91.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669397,Nick Allen,-23,100.5,68.6342,96.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672356,Gabriel Arias,-2,76.9,78.4978,80.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643289,Mauricio Dubon,29,74.7,67.8505,87.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677951,Bobby Witt Jr.,-35,92.4,79.5535,94.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642350,Jose Siri,15,102.3,76.6556,85.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666134,Nolan Jones,-2,107.9,72.9194,91.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682998,Corbin Carroll,-88,49.2,78.3304,98.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
